Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Sweden,664,4813,Delta,473.71,129395,12735.52
Sweden,678,4123,Delta,405.8,133518,13141.32
Sweden,692,3579,Delta,352.26,137097,13493.58
Sweden,706,2551,Delta,251.08,139648,13744.66
Sweden,720,1484,Omicron,146.06,141132,13890.72
Sweden,734,2384,Omicron,234.64,143516,14125.36
Sweden,748,2291,Omicron,225.49,145807,14350.85
Sweden,762,873,Omicron,85.92,146680,14436.77
Switzerland,111,106,Others,12.16,106,12.16
Switzerland,125,23,0,2.64,129,14.8
Switzerland,139,27,0,3.1,156,17.9
Switzerland,153,25,0,2.87,181,20.77
Switzerland,167,89,Others,10.21,270,30.98
Switzerland,181,169,Others,19.39,439,50.37
Switzerland,195,145,Others,16.64,584,67.01
Switzerland,209,174,Others,19.96,758,86.97
Switzerland,223,306,Others,35.11,1064,122.08
Switzerland,237,288,Others,33.04,1352,155.12
Switzerland,251,52,Others,5.97,1404,161.09
Switzerland,265,448,Others,51.4,1852,212.49
Switzerland,279,998,Others,114.51,2850,327.0
Switzerland,293,1607,Others,184.38,4457,511.38
Switzerland,307,1691,Others,194.02,6148,705.4
Switzerland,321,1426,Others,163.62,7574,869.02
Switzerland,335,2431,Others,278.93,10005,1147.95
Switzerland,349,5005,Others,574.26,15010,1722.21
Switzerland,370,3574,Others,410.07,18584,2132.28
Switzerland,384,3058,Others,350.87,21642,2483.15
Switzerland,398,1831,Alpha,210.09,23473,2693.24
Switzerland,412,1937,Alpha,222.25,25410,2915.49
Switzerland,426,2524,Alpha,289.6,27934,3205.09
Switzerland,440,2521,Alpha,289.25,30455,3494.34
Switzerland,454,3201,Alpha,367.28,33656,3861.62
Switzerland,468,4034,Alpha,462.85,37690,4324.47
Switzerland,482,2882,Alpha,330.68,40572,4655.15
Switzerland,496,2210,Alpha,253.57,42782,4908.72
Switzerland,510,1109,Alpha,127.24,43891,5035.96
Switzerland,524,479,Alpha,54.96,44370,5090.92
Switzerland,538,963,Delta,110.49,45333,5201.41
Switzerland,552,2932,Delta,336.41,48265,5537.82
Switzerland,566,4622,Delta,530.32,52887,6068.14
Switzerland,580,6634,Delta,761.17,59521,6829.31
Switzerland,594,4379,Delta,502.44,63900,7331.75
Switzerland,608,4397,Delta,504.5,68297,7836.25
Switzerland,622,3786,Delta,434.4,72083,8270.65
Switzerland,636,3230,Delta,370.6,75313,8641.25
Switzerland,650,5104,Delta,585.62,80417,9226.87
Switzerland,664,6600,Delta,757.27,87017,9984.14
Switzerland,678,6595,Delta,756.7,93612,10740.84
Switzerland,692,6308,Delta,723.77,99920,11464.61
Switzerland,706,5660,Delta,649.42,105580,12114.03
Switzerland,720,4803,Omicron,551.09,110383,12665.12
Switzerland,734,5536,Omicron,635.19,115919,13300.31
Switzerland,748,4470,Omicron,512.88,120389,13813.19
Switzerland,762,1004,Omicron,115.2,121393,13928.39
Thailand,195,5,0,0.07,5,0.07
Thailand,223,2,0,0.03,7,0.1
Thailand,251,2,0,0.03,9,0.13
Thailand,265,7,0,0.1,16,0.23
Thailand,279,7,0,0.1,23,0.33
Thailand,293,10,0,0.14,33,0.47
Thailand,307,11,0,0.16,44,0.63
Thailand,321,18,0,0.26,62,0.89
Thailand,335,76,Others,1.09,138,1.98
Thailand,349,90,Others,1.29,228,3.27
Thailand,370,34,Others,0.49,262,3.76
Thailand,384,33,Others,0.47,295,4.23
Thailand,398,108,Others,1.54,403,5.77
Thailand,412,29,0,0.41,432,6.18
Thailand,426,33,Others,0.47,465,6.65
Thailand,440,29,0,0.41,494,7.06
Thailand,454,129,Alpha,1.84,623,8.9
Thailand,468,108,Alpha,1.54,731,10.44
Thailand,482,589,Alpha,8.42,1320,18.86
Thailand,496,627,Alpha,8.96,1947,27.82
Thailand,510,277,Alpha,3.96,2224,31.78
Thailand,524,398,Alpha,5.69,2622,37.47
Thailand,538,212,Delta,3.03,2834,40.5
Thailand,552,600,Delta,8.58,3434,49.08
Thailand,566,306,Delta,4.37,3740,53.45
Thailand,580,330,Delta,4.72,4070,58.17
Thailand,594,312,Delta,4.46,4382,62.63
Thailand,608,475,Delta,6.79,4857,69.42
Thailand,622,836,Delta,11.95,5693,81.37
Thailand,636,1004,Delta,14.35,6697,95.72
Thailand,650,964,Delta,13.78,7661,109.5
Thailand,664,599,Delta,8.56,8260,118.06
Thailand,678,543,Delta,7.76,8803,125.82
Thailand,692,779,Delta,11.14,9582,136.96
Thailand,706,1293,Delta,18.48,10875,155.44
Thailand,720,1264,Omicron,18.07,12139,173.51
Thailand,734,1023,Omicron,14.62,13162,188.13
Thailand,748,708,Omicron,10.12,13870,198.25
Togo,125,3,0,0.35,3,0.35
Togo,139,4,0,0.47,7,0.82
Togo,181,2,0,0.24,9,1.06
Togo,251,5,0,0.59,14,1.65
Togo,265,1,0,0.12,15,1.77
Togo,307,1,0,0.12,16,1.89
Togo,321,1,0,0.12,17,2.01
Togo,335,8,0,0.94,25,2.95
Togo,349,5,0,0.59,30,3.54
Togo,370,6,0,0.71,36,4.25
Togo,384,40,Others,4.72,76,8.97
Togo,398,40,Eta,4.72,116,13.69
Togo,412,36,Eta,4.25,152,17.94
Togo,426,12,0,1.42,164,19.36
Togo,440,8,0,0.94,172,20.3
Togo,454,14,0,1.65,186,21.95
Togo,468,8,0,0.94,194,22.89
Togo,510,25,0,2.95,219,25.84
Togo,524,27,0,3.18,246,29.02
Togo,538,24,0,2.83,270,31.85
Togo,552,24,0,2.83,294,34.68
Togo,566,44,Delta,5.19,338,39.87
Trinidad and Tobago,153,1,0,0.71,1,0.71
Trinidad and Tobago,195,1,0,0.71,2,1.42
Trinidad and Tobago,209,3,0,2.14,5,3.56
Trinidad and Tobago,223,13,0,9.26,18,12.82
Trinidad and Tobago,237,8,0,5.7,26,18.52
Trinidad and Tobago,251,5,0,3.56,31,22.08
Trinidad and Tobago,293,4,0,2.85,35,24.93
Trinidad and Tobago,307,13,0,9.26,48,34.19
Trinidad and Tobago,321,11,0,7.84,59,42.03
Trinidad and Tobago,335,4,0,2.85,63,44.88
Trinidad and Tobago,370,1,0,0.71,64,45.59
Trinidad and Tobago,384,8,0,5.7,72,51.29
Trinidad and Tobago,398,6,0,4.28,78,55.57
Trinidad and Tobago,412,3,0,2.14,81,57.71
Trinidad and Tobago,426,12,0,8.55,93,66.26
Trinidad and Tobago,440,10,0,7.13,103,73.39
Trinidad and Tobago,454,71,Others,50.59,174,123.98
Trinidad and Tobago,468,206,Gamma,146.79,380,270.77
Trinidad and Tobago,482,237,Gamma,168.88,617,439.65
Trinidad and Tobago,496,30,Gamma,21.38,647,461.03
Trinidad and Tobago,510,25,0,17.81,672,478.84
Trinidad and Tobago,524,11,0,7.84,683,486.68
Trinidad and Tobago,538,8,0,5.7,691,492.38
Trinidad and Tobago,552,38,Gamma,27.08,729,519.46
Trinidad and Tobago,566,126,Gamma,89.78,855,609.24
Trinidad and Tobago,580,223,Gamma,158.9,1078,768.14
Trinidad and Tobago,594,149,Gamma,106.17,1227,874.31
Trinidad and Tobago,608,108,Gamma,76.96,1335,951.27
Trinidad and Tobago,622,75,Gamma,53.44,1410,1004.71
Trinidad and Tobago,636,124,Delta,88.36,1534,1093.07
Trinidad and Tobago,650,117,Delta,83.37,1651,1176.44
Trinidad and Tobago,664,162,Delta,115.44,1813,1291.88
Trinidad and Tobago,678,106,Delta,75.53,1919,1367.41
Trinidad and Tobago,692,105,Delta,74.82,2024,1442.23
Trinidad and Tobago,706,72,Delta,51.3,2096,1493.53
Trinidad and Tobago,720,87,Delta,61.99,2183,1555.52
Trinidad and Tobago,734,129,Omicron,91.92,2312,1647.44
Trinidad and Tobago,748,11,0,7.84,2323,1655.28
Tunisia,139,3,0,0.25,3,0.25
Tunisia,181,4,0,0.34,7,0.59
Tunisia,195,1,0,0.08,8,0.67
Tunisia,223,17,0,1.42,25,2.09
Tunisia,237,7,0,0.59,32,2.68
Tunisia,251,13,0,1.09,45,3.77
Tunisia,265,1,0,0.08,46,3.85
Tunisia,279,8,0,0.67,54,4.52
Tunisia,293,18,0,1.51,72,6.03
Tunisia,321,6,0,0.5,78,6.53
Tunisia,335,1,0,0.08,79,6.61
Tunisia,349,20,0,1.68,99,8.29
Tunisia,370,17,0,1.42,116,9.71
Tunisia,384,16,0,1.34,132,11.05
Tunisia,398,22,0,1.84,154,12.89
Tunisia,412,15,0,1.26,169,14.15
Tunisia,426,20,0,1.68,189,15.83
Tunisia,440,18,0,1.51,207,17.34
Tunisia,454,42,Alpha,3.52,249,20.86
Tunisia,468,43,Alpha,3.6,292,24.46
Tunisia,482,5,0,0.42,297,24.88
Tunisia,496,10,0,0.84,307,25.72
Tunisia,510,1,0,0.08,308,25.8
Tunisia,524,35,Delta,2.93,343,28.73
Tunisia,538,39,Delta,3.27,382,32.0
Tunisia,552,4,0,0.34,386,32.34
Tunisia,566,29,0,2.43,415,34.77
Tunisia,580,45,Delta,3.77,460,38.54
Tunisia,594,39,Delta,3.27,499,41.81
Tunisia,608,51,Delta,4.27,550,46.08
Tunisia,622,21,0,1.76,571,47.84
Tunisia,636,15,0,1.26,586,49.1
Tunisia,650,12,0,1.01,598,50.11
Tunisia,664,20,0,1.68,618,51.79
Tunisia,678,22,0,1.84,640,53.63
Tunisia,692,5,0,0.42,645,54.05
Tunisia,706,4,0,0.34,649,54.39
Tunisia,720,2,0,0.17,651,54.56
Turkey,111,95,Others,1.12,95,1.12
Turkey,125,74,Others,0.87,169,1.99
Turkey,139,33,Others,0.39,202,2.38
Turkey,153,21,0,0.25,223,2.63
Turkey,167,20,0,0.24,243,2.87
Turkey,181,1,0,0.01,244,2.88
Turkey,195,10,0,0.12,254,3.0
Turkey,209,4,0,0.05,258,3.05
Turkey,223,10,0,0.12,268,3.17
Turkey,237,11,0,0.13,279,3.3
Turkey,251,11,0,0.13,290,3.43
Turkey,265,2,0,0.02,292,3.45
Turkey,279,2,0,0.02,294,3.47
Turkey,307,32,Others,0.38,326,3.85
Turkey,321,1,0,0.01,327,3.86
Turkey,335,24,0,0.28,351,4.14
Turkey,349,79,Others,0.93,430,5.07
Turkey,370,230,Alpha,2.7,660,7.77
Turkey,384,336,Alpha,3.95,996,11.72
Turkey,398,1104,Others,12.98,2100,24.7
Turkey,412,1135,Others,13.35,3235,38.05
Turkey,426,978,Others,11.5,4213,49.55
Turkey,440,1375,Others,16.17,5588,65.72
Turkey,454,21,0,0.25,5609,65.97
Turkey,468,144,Others,1.69,5753,67.66
Turkey,482,292,Others,3.43,6045,71.09
Turkey,496,290,Others,3.41,6335,74.5
Turkey,510,270,Alpha,3.17,6605,77.67
Turkey,524,1143,Delta,13.44,7748,91.11
Turkey,538,4053,Delta,47.66,11801,138.77
Turkey,552,1260,Others,14.82,13061,153.59
Turkey,566,12442,Delta,146.3,25503,299.89
Turkey,580,32548,Delta,382.73,58051,682.62
Turkey,594,1319,Delta,15.51,59370,698.13
Turkey,608,2714,Delta,31.91,62084,730.04
Turkey,622,3008,Delta,35.37,65092,765.41
Turkey,636,1716,Delta,20.18,66808,785.59
Turkey,650,361,Delta,4.24,67169,789.83
Turkey,664,2429,Delta,28.56,69598,818.39
Turkey,678,2385,Delta,28.04,71983,846.43
Turkey,692,2783,Delta,32.72,74766,879.15
Turkey,706,2105,Delta,24.75,76871,903.9
Turkey,720,2510,Omicron,29.51,79381,933.41
Turkey,734,2959,Omicron,34.79,82340,968.2
Turkey,748,1112,Omicron,13.08,83452,981.28
Turkey,762,476,Omicron,5.6,83928,986.88
Uganda,111,27,0,0.57,27,0.57
Uganda,125,1,0,0.02,28,0.59
Uganda,167,4,0,0.08,32,0.67
Uganda,181,2,0,0.04,34,0.71
Uganda,195,9,0,0.19,43,0.9
Uganda,209,31,Others,0.66,74,1.56
Uganda,223,27,0,0.57,101,2.13
Uganda,237,37,Others,0.79,138,2.92
Uganda,251,10,0,0.21,148,3.13
Uganda,265,8,0,0.17,156,3.3
Uganda,279,2,0,0.04,158,3.34
Uganda,293,26,0,0.55,184,3.89
Uganda,307,29,0,0.62,213,4.51
Uganda,321,2,0,0.04,215,4.55
Uganda,335,39,Others,0.83,254,5.38
Uganda,349,59,Others,1.25,313,6.63
Uganda,370,25,0,0.53,338,7.16
Uganda,384,2,0,0.04,340,7.2
Uganda,398,8,0,0.17,348,7.37
Uganda,412,9,0,0.19,357,7.56
Uganda,426,10,0,0.21,367,7.77
Uganda,440,26,0,0.55,393,8.32
Uganda,454,17,0,0.36,410,8.68
Uganda,468,11,0,0.23,421,8.91
Uganda,482,17,0,0.36,438,9.27
Uganda,496,21,0,0.45,459,9.72
Uganda,510,172,Delta,3.65,631,13.37
Uganda,524,114,Delta,2.42,745,15.79
Uganda,538,12,0,0.25,757,16.04
Uganda,552,15,0,0.32,772,16.36
Uganda,566,17,0,0.36,789,16.72
Uganda,580,11,0,0.23,800,16.95
Uganda,594,14,0,0.3,814,17.25
Uganda,622,2,0,0.04,816,17.29
Uganda,636,15,0,0.32,831,17.61
Uganda,650,11,0,0.23,842,17.84
Uganda,678,38,Delta,0.81,880,18.65
Uganda,692,27,0,0.57,907,19.22
Uganda,706,35,Delta,0.74,942,19.96
Uganda,720,8,0,0.17,950,20.13
Ukraine,111,2,0,0.05,2,0.05
Ukraine,125,9,0,0.21,11,0.26
Ukraine,139,23,0,0.53,34,0.79
Ukraine,167,14,0,0.32,48,1.11
Ukraine,181,3,0,0.07,51,1.18
Ukraine,195,3,0,0.07,54,1.25
Ukraine,209,10,0,0.23,64,1.48
Ukraine,251,2,0,0.05,66,1.53
Ukraine,265,3,0,0.07,69,1.6
Ukraine,279,2,0,0.05,71,1.65
Ukraine,307,1,0,0.02,72,1.67
Ukraine,321,1,0,0.02,73,1.69
Ukraine,349,72,Others,1.66,145,3.35
Ukraine,370,27,0,0.62,172,3.97
Ukraine,398,6,0,0.14,178,4.11
Ukraine,412,26,0,0.6,204,4.71
Ukraine,426,36,Alpha,0.83,240,5.54
Ukraine,440,2,0,0.05,242,5.59
Ukraine,482,4,0,0.09,246,5.68
Ukraine,496,21,0,0.48,267,6.16
Ukraine,510,3,0,0.07,270,6.23
Ukraine,524,49,Alpha,1.13,319,7.36
Ukraine,538,33,Delta,0.76,352,8.12
Ukraine,552,33,Delta,0.76,385,8.88
Ukraine,594,10,0,0.23,395,9.11
Ukraine,608,41,Delta,0.94,436,10.05
Ukraine,622,12,0,0.28,448,10.33
Ukraine,636,3,0,0.07,451,10.4
Ukraine,650,123,Delta,2.83,574,13.23
Ukraine,664,15,0,0.35,589,13.58
Ukraine,678,75,Delta,1.73,664,15.31
Ukraine,692,20,0,0.46,684,15.77
Ukraine,706,85,Delta,1.96,769,17.73
Ukraine,734,32,Omicron,0.74,801,18.47
Ukraine,748,5,0,0.12,806,18.59
Ukraine,762,2,0,0.05,808,18.64
United Arab Emirates,111,133,Others,13.31,133,13.31
United Arab Emirates,125,891,Others,89.18,1024,102.49
United Arab Emirates,139,18,0,1.8,1042,104.29
United Arab Emirates,153,107,Others,10.71,1149,115.0
United Arab Emirates,167,151,Others,15.11,1300,130.11
United Arab Emirates,181,4,0,0.4,1304,130.51
United Arab Emirates,209,6,0,0.6,1310,131.11
United Arab Emirates,223,65,Others,6.51,1375,137.62
United Arab Emirates,237,24,0,2.4,1399,140.02
United Arab Emirates,251,39,Others,3.9,1438,143.92
United Arab Emirates,265,69,Others,6.91,1507,150.83
United Arab Emirates,279,56,Others,5.6,1563,156.43
United Arab Emirates,293,21,0,2.1,1584,158.53
United Arab Emirates,307,67,Others,6.71,1651,165.24
United Arab Emirates,321,57,Others,5.71,1708,170.95
United Arab Emirates,335,40,Others,4.0,1748,174.95
United Arab Emirates,349,235,Others,23.52,1983,198.47
United Arab Emirates,370,144,Alpha,14.41,2127,212.88
United Arab Emirates,384,324,Alpha,32.43,2451,245.31
United Arab Emirates,398,14,0,1.4,2465,246.71
United Arab Emirates,468,5,0,0.5,2470,247.21
United Arab Emirates,510,2,0,0.2,2472,247.41
United Arab Emirates,524,20,0,2.0,2492,249.41
United Kingdom,111,4753,Others,69.68,4753,69.68
United Kingdom,125,2767,Others,40.57,7520,110.25
United Kingdom,139,1761,Others,25.82,9281,136.07
United Kingdom,153,4716,Others,69.14,13997,205.21
United Kingdom,167,2286,Others,33.52,16283,238.73
United Kingdom,181,1088,Others,15.95,17371,254.68
United Kingdom,195,1190,Others,17.45,18561,272.13
United Kingdom,209,2357,Others,34.56,20918,306.69
United Kingdom,223,4144,Others,60.76,25062,367.45
United Kingdom,237,5667,Others,83.09,30729,450.54
United Kingdom,251,9722,Others,142.54,40451,593.08
United Kingdom,265,11610,Others,170.22,52061,763.3
United Kingdom,279,16214,Others,237.72,68275,1001.02
United Kingdom,293,17942,Others,263.05,86217,1264.07
United Kingdom,307,18043,Others,264.53,104260,1528.6
United Kingdom,321,8482,Others,124.36,112742,1652.96
United Kingdom,335,21655,Others,317.49,134397,1970.45
United Kingdom,349,31565,Alpha,462.78,165962,2433.23
United Kingdom,370,30918,Alpha,453.3,196880,2886.53
United Kingdom,384,33520,Alpha,491.44,230400,3377.97
United Kingdom,398,32976,Alpha,483.47,263376,3861.44
United Kingdom,412,30407,Alpha,445.8,293783,4307.24
United Kingdom,426,35400,Alpha,519.01,329183,4826.25
United Kingdom,440,29914,Alpha,438.58,359097,5264.83
United Kingdom,454,16175,Alpha,237.15,375272,5501.98
United Kingdom,468,14729,Alpha,215.95,390001,5717.93
United Kingdom,482,14878,Alpha,218.13,404879,5936.06
United Kingdom,496,24275,Delta,355.9,429154,6291.96
United Kingdom,510,37888,Delta,555.48,467042,6847.44
United Kingdom,524,45197,Delta,662.64,512239,7510.08
United Kingdom,538,60079,Delta,880.83,572318,8390.91
United Kingdom,552,60091,Delta,881.01,632409,9271.92
United Kingdom,566,65666,Delta,962.74,698075,10234.66
United Kingdom,580,66697,Delta,977.86,764772,11212.52
United Kingdom,594,80241,Delta,1176.43,845013,12388.95
United Kingdom,608,80545,Delta,1180.89,925558,13569.84
United Kingdom,622,77156,Delta,1131.2,1002714,14701.04
United Kingdom,636,78899,Delta,1156.76,1081613,15857.8
United Kingdom,650,88090,Delta,1291.51,1169703,17149.31
United Kingdom,664,99656,Delta,1461.08,1269359,18610.39
United Kingdom,678,114812,Delta,1683.28,1384171,20293.67
United Kingdom,692,131897,Delta,1933.77,1516068,22227.44
United Kingdom,706,110366,Omicron,1618.1,1626434,23845.54
United Kingdom,720,136288,Omicron,1998.15,1762722,25843.69
United Kingdom,734,127545,Omicron,1869.97,1890267,27713.66
United Kingdom,748,115489,Omicron,1693.21,2005756,29406.87
United Kingdom,762,56763,Omicron,832.22,2062519,30239.09
United States,111,5897,Others,17.71,5897,17.71
United States,125,4769,Others,14.32,10666,32.03
United States,139,4065,Others,12.21,14731,44.24
United States,153,6114,Others,18.37,20845,62.61
United States,167,8495,Others,25.52,29340,88.13
United States,181,10189,Others,30.61,39529,118.74
United States,195,7959,Others,23.91,47488,142.65
United States,209,6060,Others,18.2,53548,160.85
United States,223,5100,Others,15.32,58648,176.17
United States,237,4618,Others,13.87,63266,190.04
United States,251,5532,Others,16.62,68798,206.66
United States,265,6931,Others,20.82,75729,227.48
United States,279,8646,Others,25.97,84375,253.45
United States,293,14513,Others,43.59,98888,297.04
United States,307,13967,Others,41.95,112855,338.99
United States,321,13831,Others,41.55,126686,380.54
United States,335,20322,Others,61.04,147008,441.58
United States,349,39918,Others,119.9,186926,561.48
United States,370,38438,Others,115.46,225364,676.94
United States,384,35250,Others,105.88,260614,782.82
United States,398,39192,Others,117.72,299806,900.54
United States,412,42025,Others,126.23,341831,1026.77
United States,426,53831,Others,161.7,395662,1188.47
United States,440,69832,Alpha,209.76,465494,1398.23
United States,454,81993,Alpha,246.29,547487,1644.52
United States,468,69913,Alpha,210.0,617400,1854.52
United States,482,52850,Alpha,158.75,670250,2013.27
United States,496,30279,Alpha,90.95,700529,2104.22
United States,510,20978,Alpha,63.01,721507,2167.23
United States,524,23554,Delta,70.75,745061,2237.98
United States,538,40152,Delta,120.61,785213,2358.59
United States,552,88860,Delta,266.91,874073,2625.5
United States,566,151607,Delta,455.39,1025680,3080.89
United States,580,132602,Delta,398.31,1158282,3479.2
United States,594,139532,Delta,419.12,1297814,3898.32
United States,608,137669,Delta,413.53,1435483,4311.85
United States,622,114118,Delta,342.78,1549601,4654.63
United States,636,110397,Delta,331.61,1659998,4986.24
United States,650,108163,Delta,324.9,1768161,5311.14
United States,664,121493,Delta,364.94,1889654,5676.08
United States,678,105440,Delta,316.72,1995094,5992.8
United States,692,124381,Delta,373.61,2119475,6366.41
United States,706,143388,Omicron,430.7,2262863,6797.11
United States,720,166125,Omicron,499.0,2428988,7296.11
United States,734,136575,Omicron,410.24,2565563,7706.35
United States,748,103086,Omicron,309.65,2668649,8016.0
United States,762,18126,Omicron,54.45,2686775,8070.45
Uruguay,111,3,0,0.86,3,0.86
Uruguay,125,14,0,4.02,17,4.88
Uruguay,139,11,0,3.16,28,8.04
Uruguay,153,15,0,4.3,43,12.34
Uruguay,167,13,0,3.73,56,16.07
Uruguay,181,12,0,3.44,68,19.51
Uruguay,195,7,0,2.01,75,21.52
Uruguay,209,1,0,0.29,76,21.81
Uruguay,251,6,0,1.72,82,23.53
Uruguay,265,2,0,0.57,84,24.1
Uruguay,293,3,0,0.86,87,24.96
Uruguay,307,2,0,0.57,89,25.53
Uruguay,321,8,0,2.3,97,27.83
Uruguay,335,13,0,3.73,110,31.56
Uruguay,349,26,0,7.46,136,39.02
Uruguay,370,50,Others,14.35,186,53.37
Uruguay,384,60,Others,17.22,246,70.59
Uruguay,398,53,Others,15.21,299,85.8
Uruguay,412,101,Others,28.98,400,114.78
Uruguay,426,57,Gamma,16.36,457,131.14
Uruguay,440,70,Others,20.09,527,151.23
Uruguay,454,134,Gamma,38.45,661,189.68
Uruguay,468,21,0,6.03,682,195.71
Venezuela,125,2,0,0.07,2,0.07
Venezuela,139,1,0,0.03,3,0.1
Venezuela,349,3,0,0.1,6,0.2
Venezuela,370,6,0,0.21,12,0.41
Venezuela,384,1,0,0.03,13,0.44
Venezuela,398,2,0,0.07,15,0.51
Venezuela,412,3,0,0.1,18,0.61
Venezuela,426,5,0,0.17,23,0.78
Venezuela,454,5,0,0.17,28,0.95
Venezuela,468,6,0,0.21,34,1.16
Venezuela,482,13,0,0.45,47,1.61
Venezuela,496,18,0,0.63,65,2.24
Venezuela,510,5,0,0.17,70,2.41
Venezuela,524,10,0,0.35,80,2.76
Venezuela,538,19,0,0.66,99,3.42
Venezuela,552,7,0,0.24,106,3.66
Venezuela,566,12,0,0.42,118,4.08
Venezuela,580,10,0,0.35,128,4.43
Venezuela,594,4,0,0.14,132,4.57
Venezuela,608,8,0,0.28,140,4.85
Venezuela,622,7,0,0.24,147,5.09
Venezuela,636,4,0,0.14,151,5.23
Venezuela,650,13,0,0.45,164,5.68
Venezuela,664,14,0,0.49,178,6.17
Venezuela,678,11,0,0.38,189,6.55
Venezuela,692,12,0,0.42,201,6.97
Venezuela,706,5,0,0.17,206,7.14
Venezuela,720,16,0,0.56,222,7.7
Venezuela,734,22,0,0.77,244,8.47
Venezuela,748,6,0,0.21,250,8.68
Vietnam,349,2,0,0.02,2,0.02
Vietnam,384,2,0,0.02,4,0.04
Vietnam,398,4,0,0.04,8,0.08
Vietnam,468,15,0,0.15,23,0.23
Vietnam,482,58,Delta,0.59,81,0.82
Vietnam,496,26,0,0.26,107,1.08
Vietnam,510,14,0,0.14,121,1.22
Vietnam,524,6,0,0.06,127,1.28
Vietnam,552,70,Delta,0.71,197,1.99
Vietnam,566,106,Delta,1.08,303,3.07
Vietnam,580,140,Delta,1.43,443,4.5
Vietnam,594,862,Delta,8.78,1305,13.28
Vietnam,608,63,Delta,0.64,1368,13.92
Vietnam,622,95,Delta,0.97,1463,14.89
Vietnam,636,58,Delta,0.59,1521,15.48
Vietnam,650,82,Delta,0.84,1603,16.32
Vietnam,664,87,Delta,0.89,1690,17.21
Vietnam,678,117,Delta,1.19,1807,18.4
Vietnam,692,59,Delta,0.6,1866,19.0
Vietnam,706,174,Delta,1.77,2040,20.77
Vietnam,720,250,Delta,2.55,2290,23.32
Vietnam,734,217,Omicron,2.21,2507,25.53
Vietnam,748,36,Omicron,0.37,2543,25.9
Vietnam,762,17,0,0.17,2560,26.07
Zambia,111,4,0,0.21,4,0.21
Zambia,139,21,0,1.11,25,1.32
Zambia,153,25,0,1.32,50,2.64
Zambia,167,29,0,1.53,79,4.17
Zambia,181,62,Others,3.28,141,7.45
Zambia,195,184,Others,9.72,325,17.17
Zambia,209,63,Others,3.33,388,20.5
Zambia,223,35,Others,1.85,423,22.35
Zambia,237,2,0,0.11,425,22.46
Zambia,265,4,0,0.21,429,22.67
Zambia,279,1,0,0.05,430,22.72
Zambia,321,4,0,0.21,434,22.93
Zambia,335,10,0,0.53,444,23.46
Zambia,349,46,Beta,2.43,490,25.89
Zambia,370,38,Beta,2.01,528,27.9
Zambia,384,48,Beta,2.54,576,30.44
Zambia,398,85,Beta,4.49,661,34.93
Zambia,412,8,0,0.42,669,35.35
Zambia,426,5,0,0.26,674,35.61
Zambia,440,9,0,0.48,683,36.09
Zambia,454,2,0,0.11,685,36.2
Zambia,468,18,0,0.95,703,37.15
Zambia,496,87,Delta,4.6,790,41.75
Zambia,510,94,Delta,4.97,884,46.72
Zambia,524,22,0,1.16,906,47.88
Zambia,538,70,Delta,3.7,976,51.58
Zambia,552,41,Delta,2.17,1017,53.75
Zambia,566,17,0,0.9,1034,54.65
Zambia,580,7,0,0.37,1041,55.02
Zambia,594,37,Delta,1.96,1078,56.98
Zambia,608,1,0,0.05,1079,57.03
Zambia,692,39,Omicron,2.06,1118,59.09
Zambia,706,130,Omicron,6.87,1248,65.96
Zambia,720,10,0,0.53,1258,66.49
Zambia,734,65,Omicron,3.44,1323,69.93
Zambia,748,12,0,0.63,1335,70.56
Zimbabwe,111,35,Others,2.32,35,2.32
Zimbabwe,139,41,Others,2.72,76,5.04
Zimbabwe,195,24,0,1.59,100,6.63
Zimbabwe,209,5,0,0.33,105,6.96
Zimbabwe,223,7,0,0.46,112,7.42
Zimbabwe,237,8,0,0.53,120,7.95
Zimbabwe,265,5,0,0.33,125,8.28
Zimbabwe,279,4,0,0.27,129,8.55
Zimbabwe,293,1,0,0.07,130,8.62
Zimbabwe,307,1,0,0.07,131,8.69
Zimbabwe,321,1,0,0.07,132,8.76
Zimbabwe,335,28,0,1.86,160,10.62
Zimbabwe,349,274,Beta,18.16,434,28.78
Zimbabwe,370,57,Beta,3.78,491,32.56
Zimbabwe,384,37,Beta,2.45,528,35.01
Zimbabwe,398,1,0,0.07,529,35.08
Zimbabwe,412,8,0,0.53,537,35.61
Zimbabwe,524,3,0,0.2,540,35.81
Zimbabwe,538,42,Delta,2.78,582,38.59
Zimbabwe,552,35,Delta,2.32,617,40.91
Zimbabwe,566,18,0,1.19,635,42.1
Zimbabwe,580,20,0,1.33,655,43.43
Zimbabwe,594,14,0,0.93,669,44.36
Zimbabwe,608,6,0,0.4,675,44.76
Zimbabwe,622,2,0,0.13,677,44.89
Zimbabwe,636,5,0,0.33,682,45.22
